"","Age","grade","Sex","YearGroup","category","AvgDeathsPer100k","AvgDeathsPer100k_impute"
"1027",71,"Less Strict","Males","2001-2014","NonFirearm",0.432027027610847,6.98662461804841
"1028",71,"Less Strict","Males","2015-2021","NonFirearm",0.705498727633045,6.11105036673791
"1029",71,"More Strict","Females","2001-2014","NonFirearm",0,3.46528892009828
"1030",71,"More Strict","Females","2015-2021","NonFirearm",2.85703275222616,3.1464752249092
"1031",71,"More Strict","Males","2001-2014","NonFirearm",1.15592236825375,6.3556781127641
"1032",71,"More Strict","Males","2015-2021","NonFirearm",6.81202514232503,5.82902827991696
"1033",72,"Less Strict","Females","2001-2014","NonFirearm",0,3.58762652640994
"1034",72,"Less Strict","Females","2015-2021","NonFirearm",0,4.53914837146704
"1035",72,"Less Strict","Males","2001-2014","NonFirearm",0,7.39533367989366
"1036",72,"Less Strict","Males","2015-2021","NonFirearm",2.49908985849073,5.87134175002268
"1037",72,"More Strict","Females","2001-2014","NonFirearm",0.539124973212228,3.239245096149
"1038",72,"More Strict","Females","2015-2021","NonFirearm",0,3.63602925580757
"1039",72,"More Strict","Males","2001-2014","NonFirearm",2.33372228704784,6.55020562793668
"1040",72,"More Strict","Males","2015-2021","NonFirearm",6.91563656862879,6.07815558368813
"1041",73,"Less Strict","Females","2001-2014","NonFirearm",0,3.36457568126017
"1042",73,"Less Strict","Females","2015-2021","NonFirearm",0,4.66103428706634
"1043",73,"Less Strict","Males","2001-2014","NonFirearm",0,7.86878022103404
"1044",73,"Less Strict","Males","2015-2021","NonFirearm",1.75479177800289,6.09785678863279
"1045",73,"More Strict","Females","2001-2014","NonFirearm",0,3.49168460372037
"1046",73,"More Strict","Females","2015-2021","NonFirearm",0,4.08707944439074
"1047",73,"More Strict","Males","2001-2014","NonFirearm",1.62145150865008,7.18181320409465
"1048",73,"More Strict","Males","2015-2021","NonFirearm",3.81269015792163,6.41004326950598
"1049",74,"Less Strict","Females","2001-2014","NonFirearm",0,3.47953365072288
"1050",74,"Less Strict","Females","2015-2021","NonFirearm",0,4.41264466151782
"1051",74,"Less Strict","Males","2001-2014","NonFirearm",0,7.59373637993186
"1052",74,"Less Strict","Males","2015-2021","NonFirearm",0,6.94032706787045
"1053",74,"More Strict","Females","2001-2014","NonFirearm",0,3.23170188107337
"1054",74,"More Strict","Females","2015-2021","NonFirearm",0.783572892936874,3.61478272625467
"1055",74,"More Strict","Males","2001-2014","NonFirearm",0,7.24754143754155
"1056",74,"More Strict","Males","2015-2021","NonFirearm",6.05032661679853,5.22116829021087
"1057",75,"Less Strict","Females","2001-2014","NonFirearm",0,3.45696025556364
"1058",75,"Less Strict","Females","2015-2021","NonFirearm",0,4.48294125313459
"1059",75,"Less Strict","Males","2001-2014","NonFirearm",0,7.9767800201028
"1060",75,"Less Strict","Males","2015-2021","NonFirearm",0.766855875573033,6.51211252930451
"1061",75,"More Strict","Females","2001-2014","NonFirearm",0,3.43586598803274
"1062",75,"More Strict","Females","2015-2021","NonFirearm",0,3.62330408740988
"1063",75,"More Strict","Males","2001-2014","NonFirearm",0.802343484850552,7.1954313277135
"1064",75,"More Strict","Males","2015-2021","NonFirearm",5.8811898255416,5.61660930488088
"1065",76,"Less Strict","Females","2001-2014","NonFirearm",0,3.714717439631
"1066",76,"Less Strict","Females","2015-2021","NonFirearm",0,4.61556450405247
"1067",76,"Less Strict","Males","2001-2014","NonFirearm",0,8.31497878756523
"1068",76,"Less Strict","Males","2015-2021","NonFirearm",0.904483797529493,7.16138731723049
"1069",76,"More Strict","Females","2001-2014","NonFirearm",0,3.22635374743769
"1070",76,"More Strict","Females","2015-2021","NonFirearm",0,4.00785706979725
"1071",76,"More Strict","Males","2001-2014","NonFirearm",0,7.63990185190605
"1072",76,"More Strict","Males","2015-2021","NonFirearm",2.79772570334188,6.49847783829321
"1073",77,"Less Strict","Females","2001-2014","NonFirearm",0,3.71104332271975
"1074",77,"Less Strict","Females","2015-2021","NonFirearm",0,3.99273840148385
"1075",77,"Less Strict","Males","2001-2014","NonFirearm",0,8.57922734345439
"1076",77,"Less Strict","Males","2015-2021","NonFirearm",0,7.77404861729163
"1077",77,"More Strict","Females","2001-2014","NonFirearm",0,3.45138594538595
"1078",77,"More Strict","Females","2015-2021","NonFirearm",0,3.87003768449195
"1079",77,"More Strict","Males","2001-2014","NonFirearm",3.15323679757271,7.20938503255779
"1080",77,"More Strict","Males","2015-2021","NonFirearm",4.54444601866431,6.44236914259798
"1081",78,"Less Strict","Females","2001-2014","NonFirearm",0,4.17323279003849
"1082",78,"Less Strict","Females","2015-2021","NonFirearm",0,3.87915797245172
"1083",78,"Less Strict","Males","2001-2014","NonFirearm",0,9.34993774909867
"1084",78,"Less Strict","Males","2015-2021","NonFirearm",2.0885456325465,7.99441523999927
"1085",78,"More Strict","Females","2001-2014","NonFirearm",0,3.32583304023816
"1086",78,"More Strict","Females","2015-2021","NonFirearm",0,4.26244783457737
"1087",78,"More Strict","Males","2001-2014","NonFirearm",1.0667368342451,7.92468380511618
"1088",78,"More Strict","Males","2015-2021","NonFirearm",2.93039434316676,7.28791876100896
"1089",79,"Less Strict","Females","2001-2014","NonFirearm",0,3.77415950118626
"1090",79,"Less Strict","Females","2015-2021","NonFirearm",0,4.86400051882672
"1091",79,"Less Strict","Males","2001-2014","NonFirearm",0.447945787808976,10.313695000238
"1092",79,"Less Strict","Males","2015-2021","NonFirearm",0.961453577962086,9.6640387527954
"1093",79,"More Strict","Females","2001-2014","NonFirearm",0,3.35559425961071
"1094",79,"More Strict","Females","2015-2021","NonFirearm",0,4.33344484026764
"1095",79,"More Strict","Males","2001-2014","NonFirearm",0,8.48388329383095
"1096",79,"More Strict","Males","2015-2021","NonFirearm",1.88740432146957,8.07872688982986
"1097",80,"Less Strict","Females","2001-2014","NonFirearm",0,4.17981567012895
"1098",80,"Less Strict","Females","2015-2021","NonFirearm",0,4.33428278660036
"1099",80,"Less Strict","Males","2001-2014","NonFirearm",0,10.6964420686701
"1100",80,"Less Strict","Males","2015-2021","NonFirearm",0,10.5496267629965
"1101",80,"More Strict","Females","2001-2014","NonFirearm",0,3.19435084825409
"1102",80,"More Strict","Females","2015-2021","NonFirearm",0,3.85116487946507
"1103",80,"More Strict","Males","2001-2014","NonFirearm",1.23792321499913,8.73467621856167
"1104",80,"More Strict","Males","2015-2021","NonFirearm",0,9.06470773811988
"1105",12,"Less Strict","Females","2001-2014","All",0,1.80500202160226
"1106",12,"Less Strict","Females","2015-2021","All",0.373195042178504,2.39538813444488
"1107",12,"Less Strict","Males","2001-2014","All",0,1.92143861658378
"1108",12,"Less Strict","Males","2015-2021","All",0.726942034732563,2.7241030400794
"1109",12,"More Strict","Females","2001-2014","All",0,1.15709678544697
"1110",12,"More Strict","Females","2015-2021","All",0,1.51666818333485
"1111",12,"More Strict","Males","2001-2014","All",0,1.38599643798915
"1112",12,"More Strict","Males","2015-2021","All",0,1.76762629349939
"1113",13,"Less Strict","Females","2001-2014","All",0.122054012806395,2.07276684669816
"1114",13,"Less Strict","Females","2015-2021","All",0,2.70394689516322
"1115",13,"Less Strict","Males","2001-2014","All",0,2.1351044918381
"1116",13,"Less Strict","Males","2015-2021","All",2.34182065911607,2.70756222128405
"1117",13,"More Strict","Females","2001-2014","All",0,1.22530942036916
"1118",13,"More Strict","Females","2015-2021","All",0,1.6111379634105
"1119",13,"More Strict","Males","2001-2014","All",0,1.39990253843087
"1120",13,"More Strict","Males","2015-2021","All",0,1.80128364171309
"1121",14,"Less Strict","Females","2001-2014","All",0,3.03830353327476
"1122",14,"Less Strict","Females","2015-2021","All",0.585236473575695,3.41111126424742
"1123",14,"Less Strict","Males","2001-2014","All",1.12986229175618,4.19069366308702
"1124",14,"Less Strict","Males","2015-2021","All",7.58251947624288,7.0415049998857
"1125",14,"More Strict","Females","2001-2014","All",0,1.90775540728168
"1126",14,"More Strict","Females","2015-2021","All",1.68068992321348,2.41100695148943
"1127",14,"More Strict","Males","2001-2014","All",1.12760587073902,3.00184377710342
"1128",14,"More Strict","Males","2015-2021","All",5.11031117706819,5.9915395553952
"1129",15,"Less Strict","Females","2001-2014","All",0.261250329828541,3.07070510794516
"1130",15,"Less Strict","Females","2015-2021","All",3.34377448350259,3.23742928690044
"1131",15,"Less Strict","Males","2001-2014","All",4.69185171067536,7.6763216303202
"1132",15,"Less Strict","Males","2015-2021","All",10.6834007072411,12.4790794629954
"1133",15,"More Strict","Females","2001-2014","All",0,1.93562980619919
"1134",15,"More Strict","Females","2015-2021","All",1.70814741757817,2.42166946251137
"1135",15,"More Strict","Males","2001-2014","All",3.80620697201962,7.08571870453225
"1136",15,"More Strict","Males","2015-2021","All",8.42011096726136,9.49622815944106
"1137",16,"Less Strict","Females","2001-2014","All",0,3.26813482395241
"1138",16,"Less Strict","Females","2015-2021","All",3.58040342043828,3.53922564820405
"1139",16,"Less Strict","Males","2001-2014","All",9.34616834844151,10.9858439796046
"1140",16,"Less Strict","Males","2015-2021","All",15.3552554315913,17.6732768498426
"1141",16,"More Strict","Females","2001-2014","All",0.817169271166727,2.1551341634403
"1142",16,"More Strict","Females","2015-2021","All",2.04799126190395,2.4657618690475
"1143",16,"More Strict","Males","2001-2014","All",6.98380767679612,9.84261966045502
"1144",16,"More Strict","Males","2015-2021","All",11.2116542227544,11.5313182439741
"1145",17,"Less Strict","Females","2001-2014","All",0,3.41723940173112
"1146",17,"Less Strict","Females","2015-2021","All",3.09501702259362,3.57347124114533
"1147",17,"Less Strict","Males","2001-2014","All",11.8829893499462,12.4937932099297
"1148",17,"Less Strict","Males","2015-2021","All",18.4013853943029,18.3714185793214
"1149",17,"More Strict","Females","2001-2014","All",0,2.28889413691091
"1150",17,"More Strict","Females","2015-2021","All",3.47848556676953,2.50786206561944
"1151",17,"More Strict","Males","2001-2014","All",9.95917159862774,11.0760186126285
"1152",17,"More Strict","Males","2015-2021","All",14.3398115900806,12.3160654276314
"1153",18,"Less Strict","Females","2001-2014","All",0.530076926209196,3.47724713221549
"1154",18,"Less Strict","Females","2015-2021","All",2.99292303828534,3.89142644713282
"1155",18,"Less Strict","Males","2001-2014","All",17.477578793457,15.6265071862641
"1156",18,"Less Strict","Males","2015-2021","All",21.9712083886748,23.7275281459487
"1157",18,"More Strict","Females","2001-2014","All",1.24438618873546,2.26219117625626
"1158",18,"More Strict","Females","2015-2021","All",3.69859043356222,2.48517565900958
"1159",18,"More Strict","Males","2001-2014","All",12.8613571067294,12.960645026592
"1160",18,"More Strict","Males","2015-2021","All",16.492389501559,15.8177148922939
"1161",19,"Less Strict","Females","2001-2014","All",0.697269734249283,4.17183791669388
"1162",19,"Less Strict","Females","2015-2021","All",4.06195340570175,6.50299077732284
"1163",19,"Less Strict","Males","2001-2014","All",21.1141451936105,24.068722656944
"1164",19,"Less Strict","Males","2015-2021","All",26.7790381983219,32.5312854543701
"1165",19,"More Strict","Females","2001-2014","All",1.69771373521407,3.35274348293722
"1166",19,"More Strict","Females","2015-2021","All",4.28743787402034,5.33332176273697
"1167",19,"More Strict","Males","2001-2014","All",15.6994956686295,20.9938292244111
"1168",19,"More Strict","Males","2015-2021","All",19.5458742784098,23.7559893610842
"1169",20,"Less Strict","Females","2001-2014","All",0,4.18586283835972
"1170",20,"Less Strict","Females","2015-2021","All",4.03085545203058,6.3132852262212
"1171",20,"Less Strict","Males","2001-2014","All",22.1692926177037,24.1450475527543
"1172",20,"Less Strict","Males","2015-2021","All",27.8501692842986,32.4885133078291
"1173",20,"More Strict","Females","2001-2014","All",2.31840051561227,3.34041359622565
"1174",20,"More Strict","Females","2015-2021","All",3.7476497208915,5.68854497493036
"1175",20,"More Strict","Males","2001-2014","All",16.2386942921131,22.224166026831
"1176",20,"More Strict","Males","2015-2021","All",21.0326946865358,23.8771494517841
"1177",21,"Less Strict","Females","2001-2014","All",1.51368170827536,4.21662299470153
"1178",21,"Less Strict","Females","2015-2021","All",5.09933832639716,6.59163499175022
"1179",21,"Less Strict","Males","2001-2014","All",24.067224906156,25.6701720296148
"1180",21,"Less Strict","Males","2015-2021","All",33.3440850123623,34.4993685964615
"1181",21,"More Strict","Females","2001-2014","All",2.4967869472972,3.4833051826015
"1182",21,"More Strict","Females","2015-2021","All",4.10404747395878,6.07651665515344
"1183",21,"More Strict","Males","2001-2014","All",18.8893411030173,23.4372877057273
"1184",21,"More Strict","Males","2015-2021","All",25.6364741313669,23.4140859140859
"1185",22,"Less Strict","Females","2001-2014","All",2.41344737120459,4.19841590335299
"1186",22,"Less Strict","Females","2015-2021","All",5.58054830820982,6.388013813262
"1187",22,"Less Strict","Males","2001-2014","All",26.2422497090416,25.944058148945
"1188",22,"Less Strict","Males","2015-2021","All",33.1278555644401,33.4123855313669
"1189",22,"More Strict","Females","2001-2014","All",2.63351578515501,3.5260312539533
"1190",22,"More Strict","Females","2015-2021","All",5.22972790403643,6.30201864847811
"1191",22,"More Strict","Males","2001-2014","All",19.2694951590125,23.6418441111835
"1192",22,"More Strict","Males","2015-2021","All",25.2778632138181,24.9823644230093
"1193",23,"Less Strict","Females","2001-2014","All",1.94254506704556,4.1352886738661
"1194",23,"Less Strict","Females","2015-2021","All",4.6014265480098,6.12936577420691
"1195",23,"Less Strict","Males","2001-2014","All",25.1769004556717,26.9073961026537
"1196",23,"Less Strict","Males","2015-2021","All",32.4534363576432,34.3740771044439
"1197",23,"More Strict","Females","2001-2014","All",2.90016753301116,3.49049504102947
"1198",23,"More Strict","Females","2015-2021","All",4.92974843440731,6.07825230973588
"1199",23,"More Strict","Males","2001-2014","All",19.3868367915719,24.0973775576018
"1200",23,"More Strict","Males","2015-2021","All",25.1514482156277,23.456490127194
"1201",24,"Less Strict","Females","2001-2014","All",1.1540890198322,4.45896470849585
"1202",24,"Less Strict","Females","2015-2021","All",5.41111625435032,7.06827102293645
"1203",24,"Less Strict","Males","2001-2014","All",24.735812578557,25.9987689961305
"1204",24,"Less Strict","Males","2015-2021","All",32.3595554504097,35.214241626872
"1205",24,"More Strict","Females","2001-2014","All",2.55568079370633,3.50756420065519
"1206",24,"More Strict","Females","2015-2021","All",4.60098272272001,6.54178548170126
"1207",24,"More Strict","Males","2001-2014","All",19.4948503160167,23.4410171228092
"1208",24,"More Strict","Males","2015-2021","All",24.3828936193529,25.6950717655325
"1209",25,"Less Strict","Females","2001-2014","All",2.37513279151516,4.43849521696659
"1210",25,"Less Strict","Females","2015-2021","All",6.03635090515082,7.26182063514028
"1211",25,"Less Strict","Males","2001-2014","All",24.8969574438151,27.3185759050576
"1212",25,"Less Strict","Males","2015-2021","All",33.1890408185925,35.691664878891
"1213",25,"More Strict","Females","2001-2014","All",3.04958007282397,3.52856715768323
"1214",25,"More Strict","Females","2015-2021","All",5.37031232760077,6.46349278222475
"1215",25,"More Strict","Males","2001-2014","All",18.942671212314,23.7505562065497
"1216",25,"More Strict","Males","2015-2021","All",24.4612312795431,23.8920614006864
"1217",26,"Less Strict","Females","2001-2014","All",2.20979692563496,4.4326215890882
"1218",26,"Less Strict","Females","2015-2021","All",4.56135639363788,7.20344294206829
"1219",26,"Less Strict","Males","2001-2014","All",26.4746078214534,27.112889698065
"1220",26,"Less Strict","Males","2015-2021","All",32.672368339457,34.0056735160154
"1221",26,"More Strict","Females","2001-2014","All",2.94946255817193,3.57143392543005
"1222",26,"More Strict","Females","2015-2021","All",4.6281455556649,6.46289118225196
"1223",26,"More Strict","Males","2001-2014","All",18.7153332704306,22.5358594732267
"1224",26,"More Strict","Males","2015-2021","All",23.9463146153706,23.5243363558068
"1225",27,"Less Strict","Females","2001-2014","All",3.02198758751446,4.62258318638912
"1226",27,"Less Strict","Females","2015-2021","All",5.41334154600645,7.70658450968749
"1227",27,"Less Strict","Males","2001-2014","All",24.5307789718674,27.4572997446946
"1228",27,"Less Strict","Males","2015-2021","All",31.8389332999783,37.11292057835
"1229",27,"More Strict","Females","2001-2014","All",3.14646688515855,3.82716482708634
"1230",27,"More Strict","Females","2015-2021","All",4.28315777591679,7.12678606122411
"1231",27,"More Strict","Males","2001-2014","All",18.797440469285,23.949094250825
"1232",27,"More Strict","Males","2015-2021","All",23.9775846130694,23.169155747749
"1233",28,"Less Strict","Females","2001-2014","All",2.73609788663799,4.62026498523797
"1234",28,"Less Strict","Females","2015-2021","All",6.24513639460059,7.88422195469619
"1235",28,"Less Strict","Males","2001-2014","All",25.4147738662734,27.3746291936633
"1236",28,"Less Strict","Males","2015-2021","All",32.0530856722257,36.6927415217969
"1237",28,"More Strict","Females","2001-2014","All",2.21586187794294,3.78226336903624
"1238",28,"More Strict","Females","2015-2021","All",5.74990317003342,6.91566820535599
"1239",28,"More Strict","Males","2001-2014","All",18.9575450319738,24.324183242898
"1240",28,"More Strict","Males","2015-2021","All",23.5817179281511,22.6348430595075
"1241",29,"Less Strict","Females","2001-2014","All",2.92155448075604,4.9773978776784
"1242",29,"Less Strict","Females","2015-2021","All",6.56002216554073,7.51394987223482
"1243",29,"Less Strict","Males","2001-2014","All",26.1101927445292,28.1081110139828
"1244",29,"Less Strict","Males","2015-2021","All",33.1397807488371,35.4380223015583
"1245",29,"More Strict","Females","2001-2014","All",3.20077565463364,3.70482204489569
"1246",29,"More Strict","Females","2015-2021","All",4.3512557681065,6.62039423356387
"1247",29,"More Strict","Males","2001-2014","All",19.2930195474395,22.8172975653618
"1248",29,"More Strict","Males","2015-2021","All",23.835819114523,23.1089143741127
"1249",30,"Less Strict","Females","2001-2014","All",3.47810208664387,5.23455980407061
"1250",30,"Less Strict","Females","2015-2021","All",6.68659694232765,8.004666196385
"1251",30,"Less Strict","Males","2001-2014","All",25.1825347534429,28.0401906650494
"1252",30,"Less Strict","Males","2015-2021","All",32.9530396741286,36.0771194772953
"1253",30,"More Strict","Females","2001-2014","All",2.84182814143448,4.06377513897706
"1254",30,"More Strict","Females","2015-2021","All",4.58492216973961,6.83123042370794
"1255",30,"More Strict","Males","2001-2014","All",17.8127406888588,22.755463340926
"1256",30,"More Strict","Males","2015-2021","All",23.6324170132581,23.6894396662853
"1257",31,"Less Strict","Females","2001-2014","All",3.28858568048607,5.14673873197887
"1258",31,"Less Strict","Females","2015-2021","All",7.06160943226124,8.08308600037938
"1259",31,"Less Strict","Males","2001-2014","All",26.0442680816081,28.9674353240891
"1260",31,"Less Strict","Males","2015-2021","All",33.1776310110545,35.4078447028948
"1261",31,"More Strict","Females","2001-2014","All",3.38725240849569,4.03516709260097
"1262",31,"More Strict","Females","2015-2021","All",5.49500703678794,7.05941002982055
"1263",31,"More Strict","Males","2001-2014","All",19.2369578645008,23.0696963578173
"1264",31,"More Strict","Males","2015-2021","All",24.2379849391546,24.9527781115084
"1265",32,"Less Strict","Females","2001-2014","All",4.26402330664974,5.14651249252631
"1266",32,"Less Strict","Females","2015-2021","All",7.05972072237361,8.54705989860977
"1267",32,"Less Strict","Males","2001-2014","All",25.0063751317115,28.1536711313904
"1268",32,"Less Strict","Males","2015-2021","All",32.6834208842026,36.6120987786495
"1269",32,"More Strict","Females","2001-2014","All",3.43608152068346,4.0589860310449
"1270",32,"More Strict","Females","2015-2021","All",5.94234173729346,7.07763896220697
"1271",32,"More Strict","Males","2001-2014","All",18.5710013658137,22.1614295107939
"1272",32,"More Strict","Males","2015-2021","All",23.6241605507693,23.5049908141075
"1273",33,"Less Strict","Females","2001-2014","All",3.81584496182581,5.32815720621274
"1274",33,"Less Strict","Females","2015-2021","All",6.69311922087041,8.33628176478701
"1275",33,"Less Strict","Males","2001-2014","All",25.2968564059908,29.0755663412271
"1276",33,"Less Strict","Males","2015-2021","All",33.0445340368311,38.522155260785
"1277",33,"More Strict","Females","2001-2014","All",3.73679343170422,4.11197844517024
"1278",33,"More Strict","Females","2015-2021","All",4.84329995885338,7.45408919704208
"1279",33,"More Strict","Males","2001-2014","All",18.8029709472688,22.9314307240719
"1280",33,"More Strict","Males","2015-2021","All",23.3180184982426,25.2572300769956
"1281",34,"Less Strict","Females","2001-2014","All",3.81046598404206,5.67588997273666
"1282",34,"Less Strict","Females","2015-2021","All",6.65463643308374,7.63936607223888
"1283",34,"Less Strict","Males","2001-2014","All",25.5531630523287,30.4414188503663
"1284",34,"Less Strict","Males","2015-2021","All",33.0059957517436,35.1300016708892
"1285",34,"More Strict","Females","2001-2014","All",3.81290549356274,4.98816401938898
"1286",34,"More Strict","Females","2015-2021","All",4.84641457148513,6.85570710696339
"1287",34,"More Strict","Males","2001-2014","All",19.547146734726,25.2536766009615
"1288",34,"More Strict","Males","2015-2021","All",23.4230290568105,24.5164196124968
"1289",35,"Less Strict","Females","2001-2014","All",4.42456283041887,6.24349888668508
"1290",35,"Less Strict","Females","2015-2021","All",6.41964138372727,8.78011680986667
"1291",35,"Less Strict","Males","2001-2014","All",25.0771859428635,31.7193699257415
"1292",35,"Less Strict","Males","2015-2021","All",31.7703176733454,36.9577535730026
"1293",35,"More Strict","Females","2001-2014","All",3.94878290502846,5.41270821337665
"1294",35,"More Strict","Females","2015-2021","All",5.33893253883343,7.57677950064129
"1295",35,"More Strict","Males","2001-2014","All",19.9581941988737,25.7518081407223
"1296",35,"More Strict","Males","2015-2021","All",23.7999469257846,24.3565656881542
"1297",36,"Less Strict","Females","2001-2014","All",5.37048537470365,6.42989086276479
"1298",36,"Less Strict","Females","2015-2021","All",7.43018815790543,8.99402619991954
"1299",36,"Less Strict","Males","2001-2014","All",25.2203971167502,31.2681139801535
"1300",36,"Less Strict","Males","2015-2021","All",31.5651413772325,36.7455378437441
"1301",36,"More Strict","Females","2001-2014","All",4.3532021506671,5.5987695787238
"1302",36,"More Strict","Females","2015-2021","All",5.9517516879251,8.06997806759294
"1303",36,"More Strict","Males","2001-2014","All",19.8422072093353,24.6943234766611
"1304",36,"More Strict","Males","2015-2021","All",23.6177366113603,26.0636413642948
"1305",37,"Less Strict","Females","2001-2014","All",5.18222792890775,6.33420097367014
"1306",37,"Less Strict","Females","2015-2021","All",7.29313322062951,9.01079935802305
"1307",37,"Less Strict","Males","2001-2014","All",27.1907397477146,31.5890621917616
"1308",37,"Less Strict","Males","2015-2021","All",31.3018069898866,35.7357398154618
"1309",37,"More Strict","Females","2001-2014","All",4.72889234353568,5.68139360387029
"1310",37,"More Strict","Females","2015-2021","All",6.4125484852791,7.62994541425393
"1311",37,"More Strict","Males","2001-2014","All",19.968106599311,25.4074871183499
"1312",37,"More Strict","Males","2015-2021","All",22.6991378756707,29.3229682882603
"1313",38,"Less Strict","Females","2001-2014","All",5.78939003147445,6.51748859439496
"1314",38,"Less Strict","Females","2015-2021","All",6.48737389339524,9.19663800220488
"1315",38,"Less Strict","Males","2001-2014","All",27.3372262139221,31.6018616882448
"1316",38,"Less Strict","Males","2015-2021","All",32.322059727185,35.6474885523485
"1317",38,"More Strict","Females","2001-2014","All",4.87067609457263,5.71063983347997
"1318",38,"More Strict","Females","2015-2021","All",6.19606581024259,8.43393116750248
"1319",38,"More Strict","Males","2001-2014","All",20.8086722686339,24.5262509954465
"1320",38,"More Strict","Males","2015-2021","All",22.9443533179348,26.753756514062
"1321",39,"Less Strict","Females","2001-2014","All",7.70929615249932,8.15572015059026
"1322",39,"Less Strict","Females","2015-2021","All",7.4276793161737,8.89060859888067
"1323",39,"Less Strict","Males","2001-2014","All",27.0493499040491,32.8188307792118
"1324",39,"Less Strict","Males","2015-2021","All",32.3291811758474,36.5002194993707
"1325",39,"More Strict","Females","2001-2014","All",5.47839656168763,7.49313635052729
"1326",39,"More Strict","Females","2015-2021","All",5.86450071107071,7.80953614686369
"1327",39,"More Strict","Males","2001-2014","All",21.9263094042942,28.1865820972343
"1328",39,"More Strict","Males","2015-2021","All",24.8816646262629,23.8374147716561
"1329",40,"Less Strict","Females","2001-2014","All",7.3214649888994,8.41354485112567
"1330",40,"Less Strict","Females","2015-2021","All",8.12802945390034,9.31263916671473
"1331",40,"Less Strict","Males","2001-2014","All",28.0724845127138,32.1867397024119
"1332",40,"Less Strict","Males","2015-2021","All",31.1451565769606,36.4856031075824
"1333",40,"More Strict","Females","2001-2014","All",6.00564394554037,7.60604592208411
"1334",40,"More Strict","Females","2015-2021","All",5.84465560016197,8.22112222645297
"1335",40,"More Strict","Males","2001-2014","All",21.8684527676896,26.0810998008092
"1336",40,"More Strict","Males","2015-2021","All",24.3125957595163,24.7245186504862
"1337",41,"Less Strict","Females","2001-2014","All",7.63776782840651,8.59750351477433
"1338",41,"Less Strict","Females","2015-2021","All",7.24886498035176,8.98914687719487
"1339",41,"Less Strict","Males","2001-2014","All",28.7188985043808,32.5195409185184
"1340",41,"Less Strict","Males","2015-2021","All",31.5215372296687,36.9829812245329
"1341",41,"More Strict","Females","2001-2014","All",5.80836431351722,7.41291492230889
"1342",41,"More Strict","Females","2015-2021","All",6.15142486730912,8.03818817301667
"1343",41,"More Strict","Males","2001-2014","All",22.1113930857616,26.2996931702463
"1344",41,"More Strict","Males","2015-2021","All",23.4355254710921,25.8666663120251
"1345",42,"Less Strict","Females","2001-2014","All",7.95235506232268,8.20873014646429
"1346",42,"Less Strict","Females","2015-2021","All",7.98170485628447,9.50457555236804
"1347",42,"Less Strict","Males","2001-2014","All",28.1623172203784,32.0905857142786
"1348",42,"Less Strict","Males","2015-2021","All",30.6894218887413,37.2670326650518
"1349",42,"More Strict","Females","2001-2014","All",5.63065609580708,7.539291722539
"1350",42,"More Strict","Females","2015-2021","All",6.03780569212721,8.31113716239485
"1351",42,"More Strict","Males","2001-2014","All",23.4443070147284,26.2654309406776
"1352",42,"More Strict","Males","2015-2021","All",22.8489037816142,26.3242542302716
"1353",43,"Less Strict","Females","2001-2014","All",8.68868618416435,8.2958963295751
"1354",43,"Less Strict","Females","2015-2021","All",7.26722551339008,9.48959590451665
"1355",43,"Less Strict","Males","2001-2014","All",28.6709720346062,31.7784749545575
"1356",43,"Less Strict","Males","2015-2021","All",31.8820109053208,38.85948977174
"1357",43,"More Strict","Females","2001-2014","All",6.7198966314848,7.36425166804058
"1358",43,"More Strict","Females","2015-2021","All",6.71303715124689,8.31214812649084
"1359",43,"More Strict","Males","2001-2014","All",22.7385860050046,26.2895941789394
"1360",43,"More Strict","Males","2015-2021","All",22.9072296191454,25.192914122419
"1361",44,"Less Strict","Females","2001-2014","All",9.42609449945077,9.39103916654027
"1362",44,"Less Strict","Females","2015-2021","All",8.06242203147613,10.5336685522924
"1363",44,"Less Strict","Males","2001-2014","All",30.425930750803,33.0749390456331
"1364",44,"Less Strict","Males","2015-2021","All",31.8976483733716,39.3959140481936
"1365",44,"More Strict","Females","2001-2014","All",7.56210675567896,7.92193268157234
"1366",44,"More Strict","Females","2015-2021","All",6.78595419543175,8.73970424840823
"1367",44,"More Strict","Males","2001-2014","All",22.6861067503456,30.6378777098549
"1368",44,"More Strict","Males","2015-2021","All",23.6770577880914,31.6522736052438
"1369",45,"Less Strict","Females","2001-2014","All",9.45231127188119,9.97972177388488
"1370",45,"Less Strict","Females","2015-2021","All",9.28750826552377,10.9082727886318
"1371",45,"Less Strict","Males","2001-2014","All",30.223277708905,32.7823964811049
"1372",45,"Less Strict","Males","2015-2021","All",32.6541672642804,40.7333206419426
"1373",45,"More Strict","Females","2001-2014","All",7.86142519098446,8.12718715627835
"1374",45,"More Strict","Females","2015-2021","All",7.03940380043501,9.22031049123111
"1375",45,"More Strict","Males","2001-2014","All",23.8601336119393,25.2446508772429
"1376",45,"More Strict","Males","2015-2021","All",23.3598648655872,28.8445139227832
"1377",46,"Less Strict","Females","2001-2014","All",8.50343960919305,9.72925553722581
"1378",46,"Less Strict","Females","2015-2021","All",9.96728366921269,10.8708157109123
"1379",46,"Less Strict","Males","2001-2014","All",30.376475870632,32.7298987497127
"1380",46,"Less Strict","Males","2015-2021","All",32.4014360816558,39.6555130008167
