"Year","Age Group","State","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"2017","30 to 34","Nevada","44","211,897","20.77","--","1,440"
"2017","30 to 34","New Hampshire","17**","81,726","20.80**","--","571"
"2017","30 to 34","New Jersey","54","570,046","9.47","--","1,783"
"2017","30 to 34","New Mexico","34","138,932","24.47","--","1,142"
"2017","30 to 34","New York","147","1,383,842","10.62","--","4,863"
"2017","30 to 34","North Carolina","116","654,170","17.73","--","3,819"
"2017","30 to 34","North Dakota","32","53,831","59.45","--","1,056"
"2017","30 to 34","Ohio","140","729,528","19.19","--","4,628"
"2017","30 to 34","Oklahoma","75","265,425","28.26","--","2,498"
"2017","30 to 34","Oregon","65","291,797","22.28","--","2,146"
"2017","30 to 34","Pennsylvania","146","816,996","17.87","--","4,826"
"2017","30 to 34","Rhode Island","--","68,212","--","--","--"
"2017","30 to 34","South Carolina","58","314,698","18.43","--","1,899"
"2017","30 to 34","South Dakota","11**","57,244","19.22**","--","365"
"2017","30 to 34","Tennessee","99","433,762","22.82","--","3,263"
"2017","30 to 34","Texas","341","2,055,279","16.59","--","11,277"
"2017","30 to 34","Utah","59","217,967","27.07","--","1,937"
"2017","30 to 34","Vermont","--","36,268","--","--","--"
"2017","30 to 34","Virginia","100","584,850","17.10","--","3,303"
"2017","30 to 34","Washington","96","549,710","17.46","--","3,149"
"2017","30 to 34","West Virginia","38","103,288","36.79","--","1,236"
"2017","30 to 34","Wisconsin","72","366,123","19.67","--","2,380"
"2017","30 to 34","Wyoming","--","40,060","--","--","--"
"2017","35 to 39","Alabama","72","302,384","23.81","--","2,012"
"2017","35 to 39","Alaska","14**","50,576","27.68**","--","389"
"2017","35 to 39","Arizona","93","447,436","20.79","--","2,603"
"2017","35 to 39","Arkansas","55","189,953","28.96","--","1,547"
"2017","35 to 39","California","314","2,700,615","11.63","--","8,816"
"2017","35 to 39","Colorado","100","403,102","24.81","--","2,790"
"2017","35 to 39","Connecticut","33","215,308","15.33","--","921"
"2017","35 to 39","Delaware","11**","57,404","19.16**","--","305"
"2017","35 to 39","District of Columbia","--","60,237","--","--","--"
"2017","35 to 39","Florida","196","1,280,564","15.31","--","5,540"
"2017","35 to 39","Georgia","121","696,164","17.38","--","3,397"
"2017","35 to 39","Hawaii","16**","94,925","16.86**","--","447"
"2017","35 to 39","Idaho","43","112,563","38.20","--","1,202"
"2017","35 to 39","Illinois","121","850,827","14.22","--","3,395"
"2017","35 to 39","Indiana","91","421,443","21.59","--","2,542"
"2017","35 to 39","Iowa","40","198,974","20.10","--","1,105"
"2017","35 to 39","Kansas","57","187,230","30.44","--","1,580"
"2017","35 to 39","Kentucky","61","282,550","21.59","--","1,703"
"2017","35 to 39","Louisiana","64","309,037","20.71","--","1,794"
"2017","35 to 39","Maine","21","77,029","27.26","--","572"
"2017","35 to 39","Maryland","38","400,657","9.48","--","1,060"
"2017","35 to 39","Massachusetts","55","430,587","12.77","--","1,523"
"2017","35 to 39","Michigan","106","593,940","17.85","--","2,981"
"2017","35 to 39","Minnesota","65","374,008","17.38","--","1,839"
"2017","35 to 39","Mississippi","50","189,665","26.36","--","1,405"
"2017","35 to 39","Missouri","92","387,889","23.72","--","2,583"
"2017","35 to 39","Montana","18**","66,096","27.23**","--","504"
"2017","35 to 39","Nebraska","33","125,532","26.29","--","911"
"2017","35 to 39","Nevada","44","203,981","21.57","--","1,229"
"2017","35 to 39","New Hampshire","21","78,153","26.87","--","591"
"2017","35 to 39","New Jersey","45","575,002","7.83","--","1,267"
"2017","35 to 39","New Mexico","34","130,643","26.03","--","948"
"2017","35 to 39","New York","138","1,263,543","10.92","--","3,870"
"2017","35 to 39","North Carolina","125","651,603","19.18","--","3,498"
"2017","35 to 39","North Dakota","--","48,550","--","--","--"
"2017","35 to 39","Ohio","134","716,157","18.71","--","3,758"
"2017","35 to 39","Oklahoma","68","256,084","26.55","--","1,908"
"2017","35 to 39","Oregon","65","288,405","22.54","--","1,820"
"2017","35 to 39","Pennsylvania","138","769,446","17.94","--","3,878"
"2017","35 to 39","Rhode Island","--","64,142","--","--","--"
"2017","35 to 39","South Carolina","76","310,860","24.45","--","2,111"
"2017","35 to 39","South Dakota","17**","54,851","30.99**","--","480"
"2017","35 to 39","Tennessee","98","427,280","22.94","--","2,750"
"2017","35 to 39","Texas","326","1,978,828","16.47","--","9,120"
"2017","35 to 39","Utah","63","229,092","27.50","--","1,773"
"2017","35 to 39","Vermont","11**","36,052","30.51**","--","310"
"2017","35 to 39","Virginia","93","568,666","16.35","--","2,631"
"2017","35 to 39","Washington","111","518,844","21.39","--","3,090"
"2017","35 to 39","West Virginia","35","110,424","31.70","--","968"
"2017","35 to 39","Wisconsin","62","365,509","16.96","--","1,726"
"2017","35 to 39","Wyoming","19**","38,508","49.34**","--","539"
"2017","40 to 44","Alabama","76","289,396","26.26","--","1,760"
"2017","40 to 44","Alaska","12**","42,625","28.15**","--","272"
"2017","40 to 44","Arizona","90","415,808","21.65","--","2,049"
"2017","40 to 44","Arkansas","46","176,184","26.11","--","1,064"
"2017","40 to 44","California","303","2,489,386","12.17","--","6,959"
"2017","40 to 44","Colorado","93","358,315","25.96","--","2,142"
"2017","40 to 44","Connecticut","24","206,216","11.64","--","553"
"2017","40 to 44","Delaware","--","52,160","--","--","--"
"2017","40 to 44","District of Columbia","--","42,189","--","--","--"
"2017","40 to 44","Florida","207","1,236,744","16.74","--","4,717"
"2017","40 to 44","Georgia","107","668,229","16.01","--","2,459"
"2017","40 to 44","Hawaii","16**","83,756","19.10**","--","368"
"2017","40 to 44","Idaho","24","100,808","23.81","--","555"
"2017","40 to 44","Illinois","130","785,050","16.56","--","3,018"
"2017","40 to 44","Indiana","93","394,487","23.58","--","2,129"
"2017","40 to 44","Iowa","35","173,993","20.12","--","808"
"2017","40 to 44","Kansas","35","164,302","21.30","--","808"
"2017","40 to 44","Kentucky","76","268,472","28.31","--","1,752"
"2017","40 to 44","Louisiana","50","267,807","18.67","--","1,169"
"2017","40 to 44","Maine","16**","74,346","21.52**","--","363"
"2017","40 to 44","Maryland","36","364,672","9.87","--","829"
"2017","40 to 44","Massachusetts","60","400,012","15.00","--","1,367"
"2017","40 to 44","Michigan","110","563,930","19.51","--","2,535"
"2017","40 to 44","Minnesota","64","319,021","20.06","--","1,474"
"2017","40 to 44","Mississippi","34","175,880","19.33","--","777"
"2017","40 to 44","Missouri","94","347,080","27.08","--","2,160"
"2017","40 to 44","Montana","28","57,317","48.85","--","648"
"2017","40 to 44","Nebraska","22","108,777","20.23","--","521"
"2017","40 to 44","Nevada","49","188,312","26.02","--","1,123"
"2017","40 to 44","New Hampshire","17**","75,210","22.60**","--","390"
"2017","40 to 44","New Jersey","60","556,405","10.78","--","1,363"
"2017","40 to 44","New Mexico","33","116,365","28.36","--","765"
"2017","40 to 44","New York","126","1,160,115","10.86","--","2,925"
"2017","40 to 44","North Carolina","117","637,305","18.36","--","2,686"
"2017","40 to 44","North Dakota","--","39,701","--","--","--"
"2017","40 to 44","Ohio","166","665,711","24.94","--","3,796"
"2017","40 to 44","Oklahoma","57","227,427","25.06","--","1,291"
"2017","40 to 44","Oregon","66","259,499","25.43","--","1,509"
"2017","40 to 44","Pennsylvania","153","714,243","21.42","--","3,502"
"2017","40 to 44","Rhode Island","15**","58,984","25.43**","--","351"
"2017","40 to 44","South Carolina","64","293,574","21.80","--","1,479"
"2017","40 to 44","South Dakota","10**","46,491","21.51**","--","228"
"2017","40 to 44","Tennessee","104","406,966","25.56","--","2,378"
"2017","40 to 44","Texas","293","1,826,022","16.05","--","6,756"
"2017","40 to 44","Utah","72","193,579","37.19","--","1,687"
"2017","40 to 44","Vermont","14**","33,868","41.34**","--","323"
"2017","40 to 44","Virginia","90","523,135","17.20","--","2,081"
"2017","40 to 44","Washington","86","456,256","18.85","--","1,974"
"2017","40 to 44","West Virginia","36","108,839","33.08","--","824"
"2017","40 to 44","Wisconsin","77","328,493","23.44","--","1,766"
"2017","40 to 44","Wyoming","--","33,125","--","--","--"
"2017","45 to 49","Alabama","75","313,576","23.92","--","1,343"
"2017","45 to 49","Alaska","17**","44,463","38.23**","--","308"
"2017","45 to 49","Arizona","97","428,030","22.66","--","1,742"
"2017","45 to 49","Arkansas","56","184,138","30.41","--","1,020"
"2017","45 to 49","California","373","2,582,988","14.44","--","6,720"
"2017","45 to 49","Colorado","100","365,978","27.32","--","1,821"
"2017","45 to 49","Connecticut","32","242,846","13.18","--","575"
"2017","45 to 49","Delaware","10**","59,353","16.85**","--","172"
"2017","45 to 49","District of Columbia","--","39,165","--","--","--"
"2017","45 to 49","Florida","282","1,344,776","20.97","--","5,077"
"2017","45 to 49","Georgia","139","715,877","19.42","--","2,494"
"2017","45 to 49","Hawaii","16**","87,119","18.37**","--","291"
"2017","45 to 49","Idaho","36","100,416","35.85","--","652"
"2017","45 to 49","Illinois","112","830,620","13.48","--","2,040"
"2017","45 to 49","Indiana","115","420,668","27.34","--","2,059"
"2017","45 to 49","Iowa","43","184,755","23.27","--","760"
"2017","45 to 49","Kansas","46","168,309","27.33","--","836"
"2017","45 to 49","Kentucky","84","288,600","29.11","--","1,519"
"2017","45 to 49","Louisiana","61","280,703","21.73","--","1,108"
"2017","45 to 49","Maine","24","87,903","27.30","--","425"
"2017","45 to 49","Maryland","61","407,186","14.98","--","1,100"
"2017","45 to 49","Massachusetts","59","453,866","13.00","--","1,058"
"2017","45 to 49","Michigan","135","642,547","21.01","--","2,432"
"2017","45 to 49","Minnesota","71","342,997","20.70","--","1,267"
"2017","45 to 49","Mississippi","47","186,123","25.25","--","855"
"2017","45 to 49","Missouri","102","373,944","27.28","--","1,864"
"2017","45 to 49","Montana","20**","59,037","33.88**","--","359"
"2017","45 to 49","Nebraska","24","109,927","21.83","--","432"
"2017","45 to 49","Nevada","51","198,931","25.64","--","920"
"2017","45 to 49","New Hampshire","28","92,742","30.19","--","506"
"2017","45 to 49","New Jersey","96","615,267","15.60","--","1,735"
"2017","45 to 49","New Mexico","41","120,099","34.14","--","722"
"2017","45 to 49","New York","154","1,274,108","12.09","--","2,741"
"2017","45 to 49","North Carolina","131","696,982","18.80","--","2,344"
"2017","45 to 49","North Dakota","15**","39,413","38.06**","--","262"
"2017","45 to 49","Ohio","161","744,748","21.62","--","2,894"
"2017","45 to 49","Oklahoma","52","232,320","22.38","--","926"
"2017","45 to 49","Oregon","73","262,788","27.78","--","1,308"
"2017","45 to 49","Pennsylvania","194","817,559","23.73","--","3,480"
"2017","45 to 49","Rhode Island","14**","68,001","20.59**","--","248"
"2017","45 to 49","South Carolina","78","319,853","24.39","--","1,392"
"2017","45 to 49","South Dakota","20**","47,518","42.09**","--","369"
"2017","45 to 49","Tennessee","122","442,621","27.56","--","2,184"
"2017","45 to 49","Texas","328","1,819,660","18.03","--","5,929"
"2017","45 to 49","Utah","57","167,161","34.10","--","1,045"
"2017","45 to 49","Vermont","13**","39,575","32.85**","--","229"
"2017","45 to 49","Virginia","101","564,614","17.89","--","1,811"
"2017","45 to 49","Washington","118","476,649","24.76","--","2,118"
"2017","45 to 49","West Virginia","48","117,795","40.75","--","877"
"2017","45 to 49","Wisconsin","83","360,302","23.04","--","1,479"
"2017","45 to 49","Wyoming","10**","32,684","30.60**","--","175"
"2017","50 to 54","Alabama","71","322,933","21.99","--","925"
"2017","50 to 54","Alaska","--","46,753","--","--","--"
"2017","50 to 54","Arizona","93","420,787","22.10","--","1,166"
"2017","50 to 54","Arkansas","57","190,118","29.98","--","730"
"2017","50 to 54","California","383","2,531,978","15.13","--","4,961"
"2017","50 to 54","Colorado","111","348,355","31.86","--","1,436"
"2017","50 to 54","Connecticut","53","267,330","19.83","--","669"
"2017","50 to 54","Delaware","17**","65,535","25.94**","--","223"
"2017","50 to 54","District of Columbia","--","37,614","--","--","--"
"2017","50 to 54","Florida","335","1,416,439","23.65","--","4,282"
"2017","50 to 54","Georgia","122","700,527","17.42","--","1,584"
"2017","50 to 54","Hawaii","17**","87,493","19.43**","--","209"
"2017","50 to 54","Idaho","30","99,036","30.29","--","383"
"2017","50 to 54","Illinois","130","846,101","15.37","--","1,703"
"2017","50 to 54","Indiana","103","432,684","23.81","--","1,302"
"2017","50 to 54","Iowa","35","195,602","17.89","--","450"
"2017","50 to 54","Kansas","47","176,523","26.63","--","614"
"2017","50 to 54","Kentucky","70","299,338","23.39","--","915"
"2017","50 to 54","Louisiana","86","297,511","28.91","--","1,103"
"2017","50 to 54","Maine","28","98,220","28.51","--","362"
"2017","50 to 54","Maryland","59","432,920","13.63","--","766"
"2017","50 to 54","Massachusetts","77","489,095","15.74","--","990"
"2017","50 to 54","Michigan","139","680,493","20.43","--","1,770"
"2017","50 to 54","Minnesota","71","367,212","19.34","--","907"
"2017","50 to 54","Mississippi","40","189,466","21.11","--","515"
"2017","50 to 54","Missouri","102","397,301","25.67","--","1,307"
"2017","50 to 54","Montana","25","63,862","39.15","--","326"
"2017","50 to 54","Nebraska","22","114,695","19.18","--","286"
"2017","50 to 54","Nevada","65","192,477","33.77","--","835"
"2017","50 to 54","New Hampshire","30","103,862","28.88","--","406"
"2017","50 to 54","New Jersey","90","649,086","13.87","--","1,159"
"2017","50 to 54","New Mexico","41","125,876","32.57","--","523"
"2017","50 to 54","New York","187","1,351,357","13.84","--","2,409"
"2017","50 to 54","North Carolina","144","687,085","20.96","--","1,874"
"2017","50 to 54","North Dakota","13**","42,812","30.37**","--","168"
"2017","50 to 54","Ohio","146","775,561","18.83","--","1,868"
"2017","50 to 54","Oklahoma","59","236,817","24.91","--","760"
"2017","50 to 54","Oregon","77","251,805","30.58","--","988"
"2017","50 to 54","Pennsylvania","214","879,182","24.34","--","2,770"
"2017","50 to 54","Rhode Island","16**","75,184","21.28**","--","221"
"2017","50 to 54","South Carolina","83","330,937","25.08","--","1,072"
"2017","50 to 54","South Dakota","13**","52,022","24.99**","--","167"
"2017","50 to 54","Tennessee","93","448,444","20.74","--","1,197"
"2017","50 to 54","Texas","303","1,715,045","17.67","--","3,901"
"2017","50 to 54","Utah","57","149,848","38.04","--","737"
"2017","50 to 54","Vermont","--","44,115","--","--","--"
"2017","50 to 54","Virginia","107","581,849","18.39","--","1,369"
"2017","50 to 54","Washington","104","466,708","22.28","--","1,334"
"2017","50 to 54","West Virginia","37","121,381","30.48","--","473"
"2017","50 to 54","Wisconsin","89","398,537","22.33","--","1,143"
"2017","50 to 54","Wyoming","18**","33,838","53.20**","--","234"
"2017","55 to 59","Alabama","83","337,496","24.59","--","654"
"2017","55 to 59","Alaska","14**","50,154","27.91**","--","114"
"2017","55 to 59","Arizona","123","436,035","28.21","--","980"
"2017","55 to 59","Arkansas","44","197,579","22.27","--","345"
"2017","55 to 59","California","392","2,508,821","15.63","--","3,126"
"2017","55 to 59","Colorado","109","368,802","29.56","--","862"
"2017","55 to 59","Connecticut","47","271,286","17.33","--","379"
"2017","55 to 59","Delaware","14**","68,297","20.50**","--","123"
"2017","55 to 59","District of Columbia","--","37,002","--","--","--"
"2017","55 to 59","Florida","333","1,444,191","23.06","--","2,691"
"2017","55 to 59","Georgia","140","672,816","20.81","--","1,117"
"2017","55 to 59","Hawaii","22","92,422","23.80","--","178"
"2017","55 to 59","Idaho","37","107,803","34.32","--","293"
"2017","55 to 59","Illinois","144","877,649","16.41","--","1,157"
"2017","55 to 59","Indiana","106","454,608","23.32","--","855"
"2017","55 to 59","Iowa","41","216,194","18.96","--","341"
"2017","55 to 59","Kansas","38","193,480","19.64","--","308"
"2017","55 to 59","Kentucky","75","309,410","24.24","--","599"
"2017","55 to 59","Louisiana","63","315,358","19.98","--","498"
"2017","55 to 59","Maine","24","108,064","22.21","--","189"
"2017","55 to 59","Maryland","64","432,134","14.81","--","512"
"2017","55 to 59","Massachusetts","70","492,645","14.21","--","563"
"2017","55 to 59","Michigan","151","725,376","20.82","--","1,212"
"2017","55 to 59","Minnesota","87","396,844","21.92","--","710"
"2017","55 to 59","Mississippi","33","199,651","16.53","--","274"
"2017","55 to 59","Missouri","109","431,989","25.23","--","880"
"2017","55 to 59","Montana","29","75,945","38.19","--","229"
"2017","55 to 59","Nebraska","25","126,236","19.80","--","197"
