"Age","Year","Sex","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"55","2015","Males","358","2,220,810","16.12","--","3,580"
"55","2015","Females","65","2,317,616","2.81","--","650"
"55","2014","Males","332","2,152,632","15.42","--","3,320"
"55","2014","Females","84","2,257,921","3.72","--","840"
"55","2013","Males","383","2,152,515","17.79","--","3,830"
"55","2013","Females","72","2,259,076","3.19","--","720"
"55","2012","Males","392","2,140,020","18.32","--","3,920"
"55","2012","Females","61","2,251,753","2.71","--","610"
"55","2011","Males","369","2,075,672","17.78","--","3,690"
"55","2011","Females","47","2,188,143","2.15","--","470"
"55","2010","Males","331","2,073,546","15.96","--","3,310"
"55","2010","Females","66","2,181,263","3.03","--","660"
"55","2009","Males","319","1,974,783","16.15","--","3,190"
"55","2009","Females","59","2,099,236","2.81","--","590"
"55","2008","Males","302","1,913,566","15.78","--","3,020"
"55","2008","Females","55","2,035,902","2.70","--","550"
"55","2007","Males","286","1,859,283","15.38","--","2,860"
"55","2007","Females","50","1,970,406","2.54","--","500"
"55","2006","Males","261","1,816,405","14.37","--","2,610"
"55","2006","Females","46","1,928,585","2.39","--","460"
"55","2005","Males","256","1,824,602","14.03","--","2,560"
"55","2005","Females","55","1,923,620","2.86","--","550"
"55","2004","Males","214","1,758,571","12.17","--","2,140"
"55","2004","Females","47","1,859,412","2.53","--","470"
"55","2003","Males","210","1,753,357","11.98","--","2,100"
"55","2003","Females","53","1,848,344","2.87","--","530"
"55","2002","Males","243","1,847,765","13.15","--","2,430"
"55","2002","Females","44","1,940,351","2.27","--","440"
"55","2001","Males","204","1,386,854","14.71","--","2,040"
"55","2001","Females","41","1,464,235","2.80","--","410"
"56","2021","Males","325","2,112,327","15.39","--","2,925"
"56","2021","Females","76","2,167,890","3.51","--","684"
"56","2020","Males","306","2,183,121","14.02","--","2,754"
"56","2020","Females","68","2,236,541","3.04","--","612"
"56","2019","Males","374","2,124,525","17.60","--","3,366"
"56","2019","Females","67","2,235,230","3.00","--","603"
"56","2018","Males","372","2,129,925","17.47","--","3,348"
"56","2018","Females","74","2,241,545","3.30","--","666"
"56","2017","Males","361","2,164,787","16.68","--","3,249"
"56","2017","Females","69","2,283,327","3.02","--","621"
"56","2016","Males","361","2,203,577","16.38","--","3,249"
"56","2016","Females","91","2,307,949","3.94","--","819"
"56","2015","Males","410","2,135,482","19.20","--","3,690"
"56","2015","Females","76","2,248,424","3.38","--","684"
"56","2014","Males","388","2,135,040","18.17","--","3,492"
"56","2014","Females","88","2,249,553","3.91","--","792"
"56","2013","Males","358","2,122,644","16.87","--","3,222"
"56","2013","Females","80","2,242,032","3.57","--","720"
"56","2012","Males","368","2,059,188","17.87","--","3,312"
"56","2012","Females","63","2,179,217","2.89","--","567"
"56","2011","Males","351","2,058,488","17.05","--","3,159"
"56","2011","Females","58","2,174,816","2.67","--","522"
"56","2010","Males","362","1,956,202","18.51","--","3,258"
"56","2010","Females","60","2,081,399","2.88","--","540"
"56","2009","Males","311","1,927,719","16.13","--","2,799"
"56","2009","Females","46","2,048,144","2.25","--","414"
"56","2008","Males","320","1,870,155","17.11","--","2,880"
"56","2008","Females","49","1,980,547","2.47","--","441"
"56","2007","Males","273","1,824,518","14.96","--","2,457"
"56","2007","Females","40","1,936,854","2.07","--","360"
"56","2006","Males","258","1,830,550","14.09","--","2,322"
"56","2006","Females","44","1,930,340","2.28","--","396"
"56","2005","Males","248","1,761,276","14.08","--","2,232"
"56","2005","Females","31","1,863,950","1.66","--","279"
"56","2004","Males","244","1,753,140","13.92","--","2,196"
"56","2004","Females","35","1,850,731","1.89","--","315"
"56","2003","Males","266","1,844,530","14.42","--","2,394"
"56","2003","Females","41","1,941,133","2.11","--","369"
"56","2002","Males","225","1,382,872","16.27","--","2,025"
"56","2002","Females","45","1,463,841","3.07","--","405"
"56","2001","Males","205","1,383,007","14.82","--","1,845"
"56","2001","Females","28","1,463,831","1.91","--","252"
"57","2021","Males","338","2,160,708","15.64","--","2,704"
"57","2021","Females","75","2,222,646","3.37","--","600"
"57","2020","Males","329","2,179,383","15.10","--","2,632"
"57","2020","Females","58","2,245,015","2.58","--","464"
"57","2019","Males","402","2,110,734","19.05","--","3,216"
"57","2019","Females","76","2,229,874","3.41","--","608"
"57","2018","Males","404","2,145,610","18.83","--","3,232"
"57","2018","Females","80","2,271,902","3.52","--","640"
"57","2017","Males","416","2,185,073","19.04","--","3,328"
"57","2017","Females","74","2,297,190","3.22","--","592"
"57","2016","Males","401","2,117,214","18.94","--","3,208"
"57","2016","Females","65","2,238,205","2.90","--","520"
"57","2015","Males","385","2,116,732","18.19","--","3,080"
"57","2015","Females","59","2,239,260","2.64","--","472"
"57","2014","Males","362","2,104,162","17.20","--","2,896"
"57","2014","Females","55","2,231,931","2.46","--","440"
"57","2013","Males","309","2,041,402","15.14","--","2,472"
"57","2013","Females","84","2,169,168","3.87","--","672"
"57","2012","Males","355","2,040,988","17.39","--","2,840"
"57","2012","Females","62","2,165,478","2.86","--","496"
"57","2011","Males","348","1,967,254","17.69","--","2,784"
"57","2011","Females","50","2,099,258","2.38","--","400"
"57","2010","Males","316","1,905,398","16.58","--","2,528"
"57","2010","Females","57","2,031,052","2.81","--","456"
"57","2009","Males","319","1,851,260","17.23","--","2,552"
"57","2009","Females","53","1,968,595","2.69","--","424"
"57","2008","Males","270","1,807,076","14.94","--","2,160"
"57","2008","Females","43","1,926,120","2.23","--","344"
"57","2007","Males","267","1,814,348","14.72","--","2,136"
"57","2007","Females","43","1,920,550","2.24","--","344"
"57","2006","Males","244","1,746,590","13.97","--","1,952"
"57","2006","Females","49","1,855,381","2.64","--","392"
"57","2005","Males","219","1,739,234","12.59","--","1,752"
"57","2005","Females","42","1,842,795","2.28","--","336"
"57","2004","Males","240","1,830,354","13.11","--","1,920"
"57","2004","Females","41","1,933,347","2.12","--","328"
"57","2003","Males","206","1,372,823","15.01","--","1,648"
"57","2003","Females","33","1,458,770","2.26","--","264"
"57","2002","Males","210","1,374,039","15.28","--","1,680"
"57","2002","Females","28","1,459,586","1.92","--","224"
"57","2001","Males","200","1,357,490","14.73","--","1,600"
"57","2001","Females","50","1,447,922","3.45","--","400"
"58","2021","Males","376","2,155,074","17.45","--","2,632"
"58","2021","Females","69","2,229,834","3.09","--","483"
"58","2020","Males","317","2,184,821","14.51","--","2,219"
"58","2020","Females","67","2,257,188","2.97","--","469"
"58","2019","Males","395","2,124,845","18.59","--","2,765"
"58","2019","Females","65","2,259,362","2.88","--","455"
"58","2018","Males","407","2,164,421","18.80","--","2,849"
"58","2018","Females","72","2,284,854","3.15","--","504"
"58","2017","Males","377","2,097,569","17.97","--","2,639"
"58","2017","Females","87","2,226,614","3.91","--","609"
"58","2016","Males","343","2,097,164","16.36","--","2,401"
"58","2016","Females","71","2,228,300","3.19","--","497"
"58","2015","Males","314","2,084,718","15.06","--","2,198"
"58","2015","Females","81","2,220,902","3.65","--","567"
"58","2014","Males","367","2,022,250","18.15","--","2,569"
"58","2014","Females","68","2,158,721","3.15","--","476"
"58","2013","Males","360","2,022,062","17.80","--","2,520"
"58","2013","Females","59","2,155,005","2.74","--","413"
"58","2012","Males","369","1,949,466","18.93","--","2,583"
"58","2012","Females","54","2,089,517","2.58","--","378"
"58","2011","Males","315","1,892,114","16.65","--","2,205"
"58","2011","Females","46","2,026,852","2.27","--","322"
"58","2010","Males","303","1,834,863","16.51","--","2,121"
"58","2010","Females","48","1,960,152","2.45","--","336"
"58","2009","Males","325","1,797,118","18.09","--","2,275"
"58","2009","Females","47","1,924,101","2.44","--","329"
"58","2008","Males","279","1,804,197","15.46","--","1,953"
"58","2008","Females","38","1,918,224","1.98","--","266"
"58","2007","Males","248","1,736,431","14.28","--","1,736"
"58","2007","Females","45","1,852,511","2.43","--","315"
"58","2006","Males","234","1,729,004","13.53","--","1,638"
"58","2006","Females","40","1,839,666","2.17","--","280"
"58","2005","Males","255","1,819,298","14.02","--","1,785"
"58","2005","Females","41","1,929,353","2.13","--","287"
"58","2004","Males","206","1,364,396","15.10","--","1,442"
"58","2004","Females","36","1,455,349","2.47","--","252"
"58","2003","Males","228","1,365,496","16.70","--","1,596"
"58","2003","Females","46","1,456,105","3.16","--","322"
"58","2002","Males","219","1,348,685","16.24","--","1,533"
"58","2002","Females","30","1,444,140","2.08","--","210"
"58","2001","Males","231","1,399,742","16.50","--","1,617"
"58","2001","Females","25","1,500,387","1.67","--","175"
"59","2021","Males","376","2,158,625","17.42","--","2,256"
"59","2021","Females","59","2,240,693","2.63","--","354"
"59","2020","Males","383","2,177,268","17.59","--","2,298"
"59","2020","Females","70","2,259,331","3.10","--","420"
"59","2019","Males","394","2,141,793","18.40","--","2,364"
"59","2019","Females","66","2,271,034","2.91","--","396"
"59","2018","Males","395","2,075,641","19.03","--","2,370"
"59","2018","Females","64","2,213,412","2.89","--","384"
"59","2017","Males","354","2,075,651","17.06","--","2,124"
"59","2017","Females","68","2,215,811","3.07","--","408"
"59","2016","Males","356","2,063,803","17.25","--","2,136"
"59","2016","Females","68","2,209,075","3.08","--","408"
"59","2015","Males","345","2,001,993","17.23","--","2,070"
"59","2015","Females","77","2,147,579","3.59","--","462"
"59","2014","Males","347","2,001,998","17.33","--","2,082"
"59","2014","Females","59","2,144,112","2.75","--","354"
"59","2013","Males","350","1,929,923","18.14","--","2,100"
"59","2013","Females","57","2,078,766","2.74","--","342"
"59","2012","Males","333","1,873,760","17.77","--","1,998"
"59","2012","Females","50","2,016,854","2.48","--","300"
"59","2011","Males","320","1,820,307","17.58","--","1,920"
"59","2011","Females","53","1,953,658","2.71","--","318"
"59","2010","Males","311","1,753,929","17.73","--","1,866"
"59","2010","Females","43","1,887,420","2.28","--","258"
"59","2009","Males","296","1,783,506","16.60","--","1,776"
"59","2009","Females","39","1,906,141","2.05","--","234"
"59","2008","Males","259","1,717,282","15.08","--","1,554"
"59","2008","Females","54","1,841,416","2.93","--","324"
"59","2007","Males","257","1,710,710","15.02","--","1,542"
"59","2007","Females","41","1,829,153","2.24","--","246"
"59","2006","Males","270","1,801,223","14.99","--","1,620"
"59","2006","Females","34","1,919,087","1.77","--","204"
"59","2005","Males","214","1,350,931","15.84","--","1,284"
"59","2005","Females","37","1,448,126","2.56","--","222"
"59","2004","Males","197","1,352,758","14.56","--","1,182"
"59","2004","Females","23","1,449,099","1.59","--","138"
"59","2003","Males","212","1,336,403","15.86","--","1,272"
"59","2003","Females","34","1,437,582","2.37","--","204"
"59","2002","Males","218","1,387,716","15.71","--","1,308"
"59","2002","Females","33","1,494,069","2.21","--","198"
"59","2001","Males","180","1,232,484","14.61","--","1,080"
"59","2001","Females","31","1,333,015","2.33","--","186"
"60","2021","Males","344","2,149,550","16.00","--","1,720"
"60","2021","Females","62","2,241,594","2.77","--","310"
"60","2020","Males","329","2,137,200","15.39","--","1,645"
"60","2020","Females","55","2,223,769","2.47","--","275"
"60","2019","Males","355","2,052,172","17.30","--","1,775"
"60","2019","Females","64","2,198,962","2.91","--","320"
"60","2018","Males","388","2,052,252","18.91","--","1,940"
"60","2018","Females","63","2,201,466","2.86","--","315"
"60","2017","Males","348","2,040,951","17.05","--","1,740"
"60","2017","Females","60","2,195,804","2.73","--","300"
"60","2016","Males","368","1,980,300","18.58","--","1,840"
"60","2016","Females","71","2,135,400","3.33","--","355"
"60","2015","Males","319","1,980,647","16.11","--","1,595"
"60","2015","Females","58","2,132,374","2.72","--","290"
"60","2014","Males","354","1,909,291","18.54","--","1,770"
"60","2014","Females","59","2,067,330","2.85","--","295"
"60","2013","Males","354","1,853,834","19.10","--","1,770"
"60","2013","Females","52","2,005,539","2.59","--","260"
"60","2012","Males","324","1,801,328","17.99","--","1,620"
"60","2012","Females","45","1,943,038","2.32","--","225"
"60","2011","Males","287","1,760,654","16.30","--","1,435"
"60","2011","Females","45","1,904,405","2.36","--","225"
"60","2010","Males","275","1,745,559","15.75","--","1,375"
"60","2010","Females","61","1,875,655","3.25","--","305"
"60","2009","Males","261","1,677,738","15.56","--","1,305"
"60","2009","Females","47","1,811,564","2.59","--","235"
"60","2008","Males","263","1,674,285","15.71","--","1,315"
"60","2008","Females","41","1,802,260","2.28","--","205"
"60","2007","Males","282","1,766,041","15.97","--","1,410"
"60","2007","Females","49","1,893,408","2.59","--","245"
"60","2006","Males","202","1,326,331","15.23","--","1,010"
"60","2006","Females","39","1,430,758","2.73","--","195"
"60","2005","Males","204","1,330,172","15.34","--","1,020"
"60","2005","Females","19**","1,433,431","1.33**","--","95"
"60","2004","Males","180","1,315,751","13.68","--","900"
"60","2004","Females","49","1,423,298","3.44","--","245"
"60","2003","Males","197","1,368,193","14.40","--","985"
"60","2003","Females","33","1,481,214","2.23","--","165"
"60","2002","Males","185","1,217,332","15.20","--","925"
"60","2002","Females","19**","1,323,400","1.44**","--","95"
"60","2001","Males","168","1,138,885","14.75","--","840"
"60","2001","Females","35","1,241,413","2.82","--","175"
"61","2021","Males","323","2,107,829","15.32","--","1,292"
"61","2021","Females","73","2,204,967","3.31","--","292"
"61","2020","Males","337","2,088,345","16.14","--","1,348"
"61","2020","Females","57","2,191,730","2.60","--","228"
"61","2019","Males","361","2,027,279","17.81","--","1,444"
"61","2019","Females","61","2,186,086","2.79","--","244"
"61","2018","Males","384","2,016,265","19.05","--","1,536"
"61","2018","Females","68","2,180,494","3.12","--","272"
"61","2017","Males","399","1,956,853","20.39","--","1,596"
"61","2017","Females","52","2,121,562","2.45","--","208"
"61","2016","Males","357","1,957,655","18.24","--","1,428"
"61","2016","Females","58","2,119,596","2.74","--","232"
"61","2015","Males","334","1,887,069","17.70","--","1,336"
"61","2015","Females","72","2,054,944","3.50","--","288"
"61","2014","Males","335","1,832,371","18.28","--","1,340"
"61","2014","Females","47","1,993,603","2.36","--","188"
"61","2013","Males","325","1,780,866","18.25","--","1,300"
"61","2013","Females","44","1,931,177","2.28","--","176"
"61","2012","Males","330","1,741,074","18.95","--","1,320"
"61","2012","Females","42","1,893,234","2.22","--","168"
"61","2011","Males","270","1,723,052","15.67","--","1,080"
"61","2011","Females","52","1,863,425","2.79","--","208"
"61","2010","Males","268","1,679,114","15.96","--","1,072"
"61","2010","Females","33","1,813,542","1.82","--","132"
"61","2009","Males","276","1,694,484","16.29","--","1,104"
"61","2009","Females","37","1,823,104","2.03","--","148"
